ISBN,Book-Title,Vote-Count,Vote-Average,Score
0553571885,'A Thin Dark Line (Mysteries & Horror)',38,7.868421052631579,7.847929572658618
014034294X,'Matilda',24,8.541666666666666,8.41475150184507
0446671444,'What Your Doctor May Not Tell You About Menopause: The Breakthrough Book on Natural Progesterone',7,9.0,8.51027655015109
0140502343,'Story of Ferdinand (Picture Puffin)',4,9.0,8.326630256457749
0439327660,'School's In!',4,6.0,6.826630256457749
0738841943,'BLACK MOON',6,9.0,8.461304205166199
0875420486,'Practical Candleburning Rituals: Spells and Rituals for Every Purpose (Llewellyn's Practical Magick Series)',4,7.25,7.451630256457749
0385333137,'Black and Blue (Oprah's Book Club)',11,6.909090909090909,7.107536136777466
034538430X,'TickTock',22,7.5,7.523578540448538
0553576801,'The Perfect Husband',43,7.27906976744186,7.310915788333233
1551668637,'New Attitude',9,7.555555555555555,7.585618619358615
0060169281,'Soul Mates: Honoring the Mysteries of Love and Relationship',4,7.75,7.701630256457749
1551666952,'The Falls',12,7.416666666666667,7.4758151282288745
0553285785,'Public Secrets',14,8.0,7.922946780647889
0373484410,'Time And Again',33,7.363636363636363,7.394947082477351
0061031089,'Running Scared',16,7.125,7.2306521025831
0446608378,'Thunderhead',9,8.0,7.893310927050923
0449001962,"'Murder in Foggy Bottom (Truman, Margaret, Capital Crimes Series.)'",6,7.666666666666667,7.6613042051662
0385323921,'The Klone and I: A High-Tech Love Story',9,5.111111111111111,5.893310927050923
1551668440,'Snowfall',8,7.375,7.467753504305166
0451201906,'Storm',8,7.625,7.634420170971833
0451193288,'Reckless Endangerment',9,7.888888888888889,7.816387850127846
0553578022,'The Face of Deception',46,7.978260869565218,7.95226084103324
0449219364,'G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback))',60,8.0,7.978328782057218
0440215900,'Walking After Midnight',13,8.0,7.9184142383330585
0446605883,'With Song',4,6.5,7.076630256457749
1853260584,'Return of Sherlock Holmes (Wordsworth Classics)',5,8.4,8.068115783518
0590434985,'Jacob Have I Loved',7,6.857142857142857,7.146640186514727
0671739670,"'LIFE, THE UNIVERSE AND EVERYTHING (Hitchhiker's Trilogy (Paperback))'",7,8.0,7.8739129137874535
0393307069,'Post Captain (Aubrey-Maturin (Paperback))',6,9.0,8.461304205166199
0679783261,'Pride and Prejudice (Modern Library Classics)',4,7.5,7.576630256457749
0515137057,'Clean Cut',6,7.833333333333333,7.7613042051662
0743227441,'The Other Boleyn Girl',88,8.431818181818182,8.39796784838763
0671024108,'Speaking in Tongues',28,6.892857142857143,6.987907564114438
0345433491,'Hanna's Daughters (Ballantine Reader's Circle)',29,8.0,7.957970971262485
0671793888,'Cowboys Are My Weakness',14,7.428571428571429,7.478502336203444
0679769447,'What Girls Learn',5,8.2,7.957004672406888
1558743316,'A 2nd Helping of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper))',26,7.653846153846154,7.653768068388734
0345381432,'Dreaming in Cuban',15,7.933333333333334,7.874370634298
0553375067,'Emotional Intelligence : Why It Can Matter More Than IQ',4,7.0,7.326630256457749
0671452177,'WLD ACCORDNG GARP',12,8.083333333333334,7.9758151282288745
0553275976,'The Bonfire of the Vanities',56,7.232142857142857,7.2602173675277
0553122509,'All Creatures Great and Small',5,8.6,8.17922689462911
0140092323,'Lake Wobegon days',26,7.346153846153846,7.387101401722067
0345387813,'Power Play',6,7.166666666666667,7.361304205166199
0553564404,'Finnegan's Week',8,7.5,7.5510868376385
0553562398,'Rest in Pieces (Mrs. Murphy Mysteries (Paperback))',11,7.818181818181818,7.774202803444133
0553287532,'Wish You Were Here (Mrs. Murphy Mysteries (Paperback))',16,7.375,7.4306521025831005
0931580781,'Life 101: Everything We Wish We Had Learned About Life in School--But Didn't (The Life 101 Series)',4,8.75,8.201630256457749
0425191583,'Imitation in Death (Eve Dallas Mysteries (Paperback))',23,8.217391304347826,8.133816372283778
0449207145,'My Name Is Asher Lev',11,8.454545454545455,8.2408694701108
0684717603,'The GREAT GATSBY (Scribner Classic)',10,8.1,7.972360146547285
0671434225,'CONTACT',15,8.8,8.55858116061379
0609609491,'The One Minute Millionaire: The Enlightened Way to Wealth',4,8.5,8.076630256457749
0671742949,'UNDER SIEGE',7,7.0,7.237549277423817
0553582127,'The Search',52,7.5576923076923075,7.564518608065393
0425169685,'Flight of Eagles',5,6.2,6.845893561295777
0425132625,'Sky Masters',7,6.571428571428571,6.964822004696545
0440225817,'Acts of Malice',28,7.071428571428571,7.144157564114438
0312982615,'Robert Ludlum's The Paris Option : A Covert-One Novel (A Covert-One Novel)',19,7.368421052631579,7.41795835007226
0553578308,'Tough Cookie',31,7.290322580645161,7.331801201476056
0553578359,'Chopping Spree',22,7.590909090909091,7.600501617371616
0440901588,'A Swiftly Tilting Planet',22,8.863636363636363,8.677424694294693
0425146421,'The Wizard's Daughter',7,7.142857142857143,7.3284583683329085
068419337X,'SHIPPING NEWS',10,7.5,7.543788717975858
0345305779,'Get Off the Unicorn',4,9.0,8.326630256457749
0380792028,'Glorious Angel',11,8.090909090909092,7.9742028034441335
0821770195,'Charming Lily (Zebra Books)',8,6.125,6.634420170971833
0517593343,'Spring Collection',6,6.666666666666667,7.0613042051662
051513225X,'Pendragon',19,7.0,7.1136105239853045
0886773490,"'The Star Scroll (Dragon Prince, Book 2)'",5,8.0,7.845893561295777
0515129933,'The Scottish Bride (Bride Trilogy (Paperback))',19,7.368421052631579,7.41795835007226
051512088X,'Rosehaven',8,5.625,6.3010868376385
0345387805,'Power Lines',6,7.5,7.5613042051662
0345316002,'Killashandra',15,7.666666666666667,7.663844318508526
0441003583,'The Godmother's Apprentice',6,8.166666666666666,7.961304205166199
0441005195,"'Jovah's Angel (Samaria Trilogy, Book 2)'",5,7.6,7.623671339073555
0441004326,"'Archangel (Samaria Trilogy, Book 1)'",19,8.105263157894736,8.026654002246174
0425179648,'Marrying the Mistress',6,8.0,7.861304205166199
0553262807,'Always Coming Home',5,7.2,7.4014491168513326
0671657860,"'Many Lives, Many Masters'",17,7.588235294117647,7.600621050079142
0515103292,'When Rabbit Howls',23,8.043478260869565,7.985668224135629
3404142942,'Das Jesus Video.',9,7.777777777777778,7.7394647732047686
0345422406,'Merrick (Vampire/Witches Chronicles)',21,6.666666666666667,6.82452168206648
0312194560,'Girl Walking Backwards',7,7.285714285714286,7.4193674592419985
0140345353,'The Devil's Arithmetic',21,7.9523809523809526,7.90452168206648
0671644475,'The Conquest',14,7.285714285714286,7.367391225092334
0671769316,'NEW ROADSIDE AMERICA : THE MODERN TRAVELER'S GUIDE TO THE WILD AND WONDERFUL WORLD OF AMERICA'S TOURIST',7,8.285714285714286,8.055731095605637
1551668122,'Night Of The Black Bird',13,6.615384615384615,6.859590708921292
1860461670,'Miss Smilla's Feeling for Snow',11,7.7272727272727275,7.707536136777466
0375410198,'The Feast of Love : A Novel',7,7.0,7.237549277423817
0451190548,'The Green Mile: Coffey's Hands (Green Mile Series)',34,7.911764705882353,7.884553738201632
0671553046,'Life Support',19,7.7368421052631575,7.722306176159217
043942089X,'The Thief Lord',10,8.1,7.972360146547285
0452283825,'Baggage',5,6.8,7.17922689462911
0425176045,'Falling Bodies',8,6.125,6.634420170971833
0061094234,'Dirt',13,8.461538461538462,8.271355414803647
0061099805,'Swimming to Catalina',13,7.3076923076923075,7.389002473627176
0061093491,'Dead in the Water',15,7.4,7.453318002719052
0061090808,'New York Dead',14,7.357142857142857,7.422946780647889
157566691X,'Christmas Cookie Murder: A Lucy Stone Mystery (Lucy Stone Mysteries (Paperback))',6,7.5,7.5613042051662
1551668254,'Road Taken',7,7.142857142857143,7.3284583683329085
0151004218,'All the Names',7,8.0,7.8739129137874535
0330363239,'Dirt music',5,8.2,7.957004672406888
0140318909,'Boy: Tales of Childhood (Puffin Story Books)',10,8.8,8.472360146547286
0553269216,'Rainbow Valley (Anne of Green Gables Novels (Paperback))',16,8.0,7.9306521025831005
0440220653,'The Face on the Milk Carton',23,7.521739130434782,7.541223779691185
0064405842,"'Catherine, Called Birdy (Trophy Newbery)'",27,8.074074074074074,8.019775550053613
0743407865,'Brave New Girl',5,7.6,7.623671339073555
0060987324,'Girlfriend in a Coma',16,7.3125,7.380652102583101
3453863712,'Die Orks.',5,8.8,8.290338005740221
0192823507,'Wuthering Heights (The World's Classics)',7,8.0,7.8739129137874535
0452254345,'Growing Up',5,8.2,7.957004672406888
0880015829,'The Sheltering Sky',7,7.714285714285714,7.692094731969272
0449225313,'The Mark of the Assassin',7,6.285714285714286,6.783003822878364
0765349671,'The Da Vinci Legacy',9,6.111111111111111,6.585618619358614
0425192733,'Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime)',33,6.121212121212121,6.286838974369243
0060525460,'The Beachcomber',6,6.666666666666667,7.0613042051662
0449206246,'The Wheel of Fortune',4,7.75,7.701630256457749
155166285X,'If Looks Could Kill',5,7.6,7.623671339073555
0553575104,'In Pursuit of the Proper Sinner',20,7.3,7.358876752152582
0895771845,'The scarlet letter (The World's best reading)',8,7.375,7.467753504305166
0451403703,'The Hangman's Beautiful Daughter',22,7.5,7.523578540448538
0812589718,'Daughter of God',11,7.2727272727272725,7.374202803444133
0449222713,'Black Opal',4,7.5,7.576630256457749
0449215482,'The Silk Vendetta',5,8.0,7.845893561295777
0345327454,'Thai Horse',7,5.857142857142857,6.51027655015109
0688084923,"'Morning, Noon, and Night'",14,8.357142857142858,8.200724558425668
0440235146,'A Sudden Change of Heart',11,7.2727272727272725,7.374202803444133
0786889411,'Rock This!',5,7.6,7.623671339073555
0671496107,'Immortal Poems of the English Language',11,7.2727272727272725,7.374202803444133
055321246X,'Walden and Other Writings',8,9.125,8.634420170971833
0671522647,'GUMP & CO.',9,7.333333333333333,7.431772465512461
0525941908,'The Regulators',34,7.147058823529412,7.200343211885842
0767915054,'A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3)',39,6.615384615384615,6.711931210503766
0842365826,'And the Shofar Blew (Moving Fiction)',6,8.5,8.1613042051662
0452284449,'The Virgin Blue',56,7.839285714285714,7.826884034194367
0446610542,'The Bachelor (Warner Books Contemporary Romance)',44,7.2727272727272725,7.304438376076291
0679750169,'The Romance of Tristan and Iseult (Vintage Classics)',8,8.0,7.884420170971833
0671759299,'My Girl: A Novel',6,7.166666666666667,7.361304205166199
0440910099,'Face On the Milk Carton',7,8.0,7.8739129137874535
0553269151,'Inherit the Wind',8,8.5,8.217753504305165
0440111498,'Cat's Cradle',24,8.583333333333334,8.450465787559358
0553273078,'Stainless Steel Rat Gets Drafted (Stainless Steel Rat Books (Paperback))',4,8.5,8.076630256457749
0553286587,'Rama II: The Sequel to Rendezvous with Rama',14,8.071428571428571,7.978502336203444
0373227388,'Bodyguard /Husband : Ultimate Agents (Harlequin Intrigue Series)',4,7.25,7.451630256457749
0778320065,'Grave Concerns (Mira)',6,8.0,7.861304205166199
0515121495,'The List',21,6.809523809523809,6.94452168206648
0743456351,'A Man to Call My Own : A Novel',6,7.166666666666667,7.361304205166199
0425132951,'The House of Thunder',27,7.074074074074074,7.148807808118129
0380759470,'Xanth 13: Isle of View',14,7.928571428571429,7.867391225092334
0811833615,'The Bad Girl's Guide to the Party Life',7,8.142857142857142,7.964822004696545
0811821706,'The Bad Girl's Guide to the Open Road',12,7.916666666666667,7.8508151282288745
1558747613,"'Chicken Soup for the Teenage Soul III : More Stories of Life, Love and Learning (Chicken Soup for the Soul)'",12,7.416666666666667,7.4758151282288745
0679755330,'A Raisin in the Sun',12,7.25,7.3508151282288745
0451526732,'Narrative of the Life of Frederick Douglass: An American Slave (Signet Classics (Paperback))',5,6.2,6.845893561295777
0425083896,"'Books of Blood, Vol. 1'",4,6.75,7.201630256457749
0451525795,'My Antonia (Signet Classic)',11,8.636363636363637,8.374202803444133
0451188454,'The Bone Collector (Lincoln Rhyme Novels (Paperback))',42,8.214285714285714,8.165500914166564
3499136457,'Venusneid.',6,8.333333333333334,8.0613042051662
1558745718,'Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul)',47,8.085106382978724,8.05123611866004
0425176932,"'Breaking Point (Tom Clancy's Net Force, No. 4)'",14,6.214285714285714,6.534057891759
0881030368,'1984 (Signet Classics (Paperback))',4,8.5,8.076630256457749
1565117794,'Life of Pi',4,9.75,8.701630256457749
0553580604,'Callahan's Key',4,6.75,7.201630256457749
0440219507,'Troubling a Star',7,7.428571428571429,7.51027655015109
8806142100,'Io Non Ho Paura',23,7.739130434782608,7.72640896487637
3746615429,'Die Truhen des Arcimboldo. Nach den TagebÃ?Â¼chern des Heinrich Wilhelm Lehmann.',4,5.25,6.451630256457749
2070401685,'L'Ile des Gauchers',5,7.2,7.4014491168513326
2253006629,'L'Arrache-coeur: Roman (Livre de poche)',6,7.5,7.5613042051662
044021632X,'The Angel Maker',4,4.75,6.201630256457749
0590474782,'Twins',5,9.0,8.401449116851332
0425117383,'At Risk',14,7.785714285714286,7.756280113981221
0060090375,'Lucy Sullivan Is Getting Married',15,7.2,7.295423265876947
1582343047,'How to Cook a Tart',8,7.0,7.217753504305166
0312984294,'The Corrections',4,5.5,6.576630256457749
0399139745,'Wild Horses',6,8.166666666666666,7.961304205166199
0679762671,'A Dog's Life',9,8.666666666666666,8.354849388589383
0140143505,'84 Charing Cross Road',28,9.464285714285714,9.237907564114437
0345413881,'Dr. Death (Alex Delaware Novels (Paperback))',39,7.641025641025641,7.642163768643302
0553289691,'SKINNY LEGS AND ALL',39,7.743589743589744,7.735187024457256
0140042407,'Tortilla Flat',13,7.461538461538462,7.506649532450705
0765303418,'Catspaw (Cat)',4,9.0,8.326630256457749
0812550757,'Speaker for the Dead (Ender Wiggins Saga (Paperback))',27,8.444444444444445,8.342356195214904
067087311X,'Icy Sparks',13,7.3076923076923075,7.389002473627176
0679721886,'The Woman Warrior : Memoirs of a Girlhood Among Ghosts',23,8.0,7.948631187098592
0394575202,'The Power of One',8,7.875,7.8010868376385
0451187849,'We the Living',14,8.928571428571429,8.64516900287011
0451163966,'One Flew Over the Cuckoo's Nest',54,8.5,8.441604173304517
0449911659,"'Rabbit, Run'",6,7.5,7.5613042051662
0553571338,'The Giver',8,8.375,8.134420170971833
0812564669,'Household Gods',4,8.5,8.076630256457749
0525946829,'Quentins',39,7.6923076923076925,7.688675396550279
0399138013,'November of the Heart',4,5.75,6.701630256457749
0590060198,'The BFG',9,8.222222222222221,8.047157080897076
0671736825,'GIMME A KISS : GIMME A KISS',4,7.5,7.576630256457749
0671736809,"'GRADUATION (FINAL FRIENDS 3) : GRADUATION (Final Friends, No 3)'",5,7.6,7.623671339073555
3423202327,'MÃ?Â¶rder ohne Gesicht.',35,7.742857142857143,7.733667744914411
3442421357,'Im Eishaus.',9,7.777777777777778,7.7394647732047686
0312986343,'Visions of Sugar Plums: A Stephanie Plum Holiday Novel',41,6.926829268292683,6.991400934481377
0425125467,'Harmful Intent',16,7.5625,7.580652102583101
006056668X,"'Fluke : Or, I Know Why the Winged Whale Sings'",4,9.0,8.326630256457749
0446530077,'Find Me',39,7.0,7.0607684198060925
0373712006,'Silent Witness (Harlequin Superromance)',4,8.25,7.951630256457749
0373711735,"'The Road To Echo Point (Harlequin Superromance, 1173)'",9,7.444444444444445,7.508695542435539
0312951914,'Linda Goodman's Star Signs',4,6.5,7.076630256457749
0875421245,'The Magical Household: Spells & Rituals for the Home (Llewellyn's Practical Magick Series)',9,8.88888888888889,8.50869554243554
0875420508,'Buckland's Complete Book of Witchcraft (Llewellyn's Practical Magick)',6,8.666666666666666,8.2613042051662
0451178599,'Needful Things',5,7.4,7.512560227962444
0451128370,'Christine',15,7.666666666666667,7.663844318508526
0451170385,'Four Past Midnight',40,7.65,7.650296410265046
0451206339,'Forgive the Moon',7,8.571428571428571,8.237549277423817
0156006847,'The Fencing Master: A Novel',13,7.846153846153846,7.800767179509528
0395926882,'The Best American Short Stories 2001',12,7.416666666666667,7.4758151282288745
0446527297,'The Millionaires',19,7.368421052631579,7.41795835007226
0786867906,'Strip City: A Stripper's Farewell Journey Across America',12,7.083333333333333,7.2258151282288745
0425151875,'Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback))',26,6.346153846153846,6.5204347350553995
0373218958,'Less Of A Stranger (Silhouette Single Title)',19,6.473684210526316,6.678827915289652
0671684256,'Cold Harbour',4,6.0,6.826630256457749
0425182843,'Edge of Danger',8,5.125,5.967753504305167
0812550749,'Firebird',7,8.428571428571429,8.146640186514727
0671720996,"'The Lark and the Wren (Bardic Voices, Book 1)'",9,8.222222222222221,8.047157080897076
0670031720,'Drop City',6,6.333333333333333,6.861304205166199
0679742115,'Vox: A Novel',14,7.285714285714286,7.367391225092334
0345463153,'The Fourth Hand',11,7.0,7.174202803444133
0312991460,'To the Nines (A Stephanie Plum Novel)',18,8.055555555555555,7.982411002348273
0142001325,'Our Lady of the Lost and Found: A Novel',12,7.333333333333333,7.4133151282288745
0385501412,'Three Weeks in Paris',6,7.5,7.5613042051662
006016848X,"'Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships'",57,6.947368421052632,6.993656427076426
