,ISBN,Vote-Count,Vote-Average
907,0771099894,17,7.352941176470588
908,0061099813,9,7.111111111111111
909,0140444173,6,7.833333333333333
910,0345334531,33,6.9393939393939394
911,051513287X,89,7.921348314606742
912,1577780728,12,9.416666666666666
913,0060163704,4,9.0
914,006091646X,9,9.0
915,0140167153,10,7.9
916,0312265859,52,8.384615384615385
917,0312965338,12,6.583333333333333
918,0439064872,189,8.783068783068783
919,0439136369,133,9.082706766917294
920,0439139600,110,8.954545454545455
921,0446378445,5,7.6
922,0671016768,23,7.869565217391305
923,0688111289,4,6.75
924,0786868414,8,7.75
925,0884270610,9,8.11111111111111
926,0312957866,5,8.0
927,0671868691,29,7.620689655172414
928,0786886323,13,8.538461538461538
929,0375409440,7,6.428571428571429
930,0380730847,39,7.461538461538462
931,0385313667,8,7.5
932,0399147195,49,7.714285714285714
933,0425182908,71,5.338028169014085
934,044661257X,10,6.6
935,0553569058,23,7.434782608695652
936,0688152449,11,6.2727272727272725
937,080410753X,98,8.010204081632653
938,1853260339,8,7.75
939,0732257476,6,7.5
940,3426600218,15,6.8
941,0446610542,44,7.2727272727272725
942,0146000579,6,6.833333333333333
943,0312970234,8,6.75
944,0345300742,5,8.4
945,0345352459,9,6.222222222222222
946,0345369335,19,7.578947368421052
947,0373122772,4,5.75
948,0380710870,5,7.4
949,038097391X,4,5.75
950,0394800168,22,9.090909090909092
951,0394820371,58,8.551724137931034
952,0399134883,7,8.285714285714286
953,042513525X,47,7.446808510638298
954,0425140032,29,7.344827586206897
955,0425178102,41,7.390243902439025
956,042518630X,33,7.454545454545454
957,0440139791,7,7.857142857142857
958,0440184622,17,8.0
959,0440206561,4,7.0
960,0440207622,21,6.809523809523809
961,0440479002,10,7.0
962,0451173392,8,6.5
963,0515131229,105,8.038095238095238
964,0553131834,5,9.2
965,0553282700,5,6.0
966,0553297988,15,7.266666666666667
967,0553299352,4,6.25
968,0590466178,6,5.833333333333333
969,0671017128,9,8.444444444444445
970,0671019961,5,8.2
971,0671502522,8,7.625
972,0671556843,4,6.75
973,0671721623,4,6.5
974,0671775715,8,6.25
975,0786862572,19,6.7368421052631575
976,0812504321,4,7.0
977,0812523466,6,6.0
978,0886775981,11,7.909090909090909
979,0898151899,4,8.75
980,0060935464,26,9.038461538461538
981,0385475721,42,7.5476190476190474
982,9722216333,4,7.25
983,3453146972,12,8.916666666666666
984,0743418190,25,7.68
985,0312978340,11,6.909090909090909
986,0064401324,4,8.5
987,0843949090,6,8.333333333333334
988,0440217466,18,7.611111111111111
989,0446679593,80,7.7125
990,0060185147,12,8.0
991,0380788683,6,7.333333333333333
992,0553578693,43,8.069767441860465
993,0553577867,4,8.5
994,01420.01740,7,8.571428571428571
995,0826308252,4,8.5
996,0316158720,13,7.615384615384615
997,0425167720,29,7.344827586206897
998,0316693251,41,8.268292682926829
999,0312955006,27,8.37037037037037
1000,0425137937,9,7.888888888888889
1001,0440225590,15,7.066666666666666
1002,0515124060,9,8.222222222222221
1003,0553565095,5,7.4
1004,0786889152,5,7.6
1005,0446518581,23,6.391304347826087
1006,031284879X,5,8.6
1007,038079943X,4,8.0
1008,0425178765,43,7.3023255813953485
1009,0425182878,59,7.762711864406779
1010,0440221595,56,7.964285714285714
1011,0446610038,177,7.728813559322034
1012,0449003787,66,7.333333333333333
1013,0449219461,52,7.75
1014,0553213180,22,8.636363636363637
1015,0553269216,16,8.0
1016,0553106686,4,8.0
1017,0874778883,11,7.909090909090909
1018,0060937742,6,6.833333333333333
1019,1931561648,37,8.513513513513514
1020,0553096834,16,7.4375
1021,0440200989,31,7.516129032258065
1022,0345339703,131,8.83969465648855
1023,0425129586,30,8.166666666666666
1024,044041833X,14,8.0
1025,0590660543,35,8.371428571428572
1026,0345388879,4,7.75
1027,0553573616,23,7.3478260869565215
1028,0679768203,5,8.0
1029,0684829746,8,7.375
1030,0140292683,6,8.5
1031,0140293450,13,8.307692307692308
1032,0330375253,41,7.878048780487805
1033,0345423097,22,7.454545454545454
1034,0385730586,61,8.245901639344263
1035,0752837613,12,7.75
1036,0671028375,51,7.96078431372549
1037,0446612545,104,7.836538461538462
1038,8873122933,27,6.0
1039,0060976683,4,7.25
1040,0446343439,4,6.0
1041,0446400009,4,8.25
1042,0449219399,10,7.3
1043,0679750533,7,6.714285714285714
1044,8420646032,8,6.5
1045,0312980140,92,8.08695652173913
1046,0312983298,38,7.131578947368421
1047,0312983867,70,8.228571428571428
1048,0312990456,68,8.397058823529411
1049,0312991460,18,8.055555555555555
1050,0345348176,5,7.4
1051,0345350499,83,8.63855421686747
1052,0425163717,13,7.076923076923077
1053,0425190927,7,6.571428571428571
1054,0425191583,23,8.217391304347826
1055,0441478123,19,8.157894736842104
1056,0449003183,11,7.545454545454546
1057,0449206874,4,8.25
1058,0449217213,4,8.25
1059,0451202503,25,7.24
1060,0515136557,19,6.947368421052632
1061,0671877445,9,7.777777777777778
1062,1400034779,183,8.049180327868852
1063,0440224624,57,7.228070175438597
1064,0553575090,16,7.9375
1065,0786889187,8,7.875
1066,1401300057,6,8.5
1067,0767902890,33,7.909090909090909
1068,034073356X,13,8.384615384615385
1069,0340733578,9,8.333333333333334
1070,0060160713,5,7.6
1071,0060987561,94,8.26595744680851
1072,014028009X,131,7.732824427480916
1073,0140296298,22,7.454545454545454
1074,0316096199,133,8.19548872180451
1075,0316899984,65,6.8307692307692305
1076,0375703063,55,7.109090909090909
1077,0385512147,8,6.75
1078,0425178900,7,7.428571428571429
1079,0439324599,15,7.8
1080,0440514428,23,8.0
1081,0449907481,74,7.527027027027027
1082,0451163524,41,8.24390243902439
1083,0452283221,6,6.166666666666667
1084,0515131083,24,8.166666666666666
1085,0553278355,31,8.0
1086,0553570870,5,8.4
1087,0671028014,9,5.777777777777778
1088,0671038184,82,7.463414634146342
1089,0671735594,5,6.6
1090,0679425268,14,7.142857142857143
1091,0684814994,32,8.28125
1092,0684837986,4,8.0
1093,0688162827,17,7.294117647058823
1094,0688170528,43,8.209302325581396
1095,0743225082,37,7.405405405405405
1096,1882723007,17,7.588235294117647
1097,2877304892,5,7.6
1098,0765342294,12,9.166666666666666
1099,0060959037,138,8.159420289855072
1100,0515109509,14,7.714285714285714
1101,1576731235,7,8.142857142857142
1102,0862321107,5,8.4
1103,0380820145,19,7.157894736842105
1104,0061095052,6,7.333333333333333
1105,0440223202,54,8.38888888888889
1106,044023574X,16,7.0625
1107,8408022938,6,6.833333333333333
1108,8466307125,14,7.428571428571429
1109,8497593197,7,7.142857142857143
1110,0679309519,5,7.0
1111,2841160297,17,8.176470588235293
1112,0375704965,6,8.666666666666666
1113,0446364495,25,7.48
1114,0425182215,5,8.0
1115,0451410017,8,7.625
1116,0515132039,10,7.3
1117,074341022X,9,7.444444444444445
1118,359625180X,5,6.2
1119,0679735909,47,7.659574468085107
1120,0786867647,65,8.23076923076923
1121,1865085537,4,6.25
1122,0446609404,63,7.507936507936508
1123,0399147772,12,6.583333333333333
1124,0553574078,11,7.2727272727272725
1125,0312186681,5,7.4
1126,0140270590,24,7.958333333333333
1127,0345457374,8,7.75
1128,0553578316,40,7.2
1129,1583225366,4,7.0
1130,3442421357,9,7.777777777777778
1131,0552995061,5,6.2
1132,0553408453,8,7.375
1133,0860680649,12,6.166666666666667
1134,0399146164,13,6.3076923076923075
1135,0316284955,171,7.853801169590644
1136,0786868015,31,7.612903225806452
1137,0312995423,91,7.7032967032967035
1138,0449223612,49,7.489795918367347
1139,0064405788,5,8.6
1140,0743400526,11,8.818181818181818
1141,0399135790,10,6.7
1142,0671014188,13,7.538461538461538
1143,0671014196,65,7.584615384615384
1144,0449205193,8,7.375
1145,155874262X,95,7.71578947368421
1146,1558747109,21,8.19047619047619
1147,0385260075,8,7.75
1148,0440211263,80,8.0625
1149,0553274503,46,8.217391304347826
1150,0679412956,26,7.538461538461538
1151,0345387651,92,7.728260869565218
1152,0060809833,30,8.266666666666667
1153,0380698439,12,8.166666666666666
1154,0439050006,9,8.555555555555555
1155,0440486599,12,6.75
1156,0894803700,15,7.2
1157,1558531025,42,7.738095238095238
1158,0449907597,7,7.285714285714286
1159,0425163393,4,7.25
1160,0553275739,5,6.2
1161,0553579606,52,7.096153846153846
1162,0002005018,9,7.666666666666667
1163,0452264464,79,7.772151898734177
1164,0345402871,79,7.455696202531645
1165,0425099148,6,8.666666666666666
1166,0553264990,7,8.0
1167,0891075275,21,8.714285714285714
1168,0891076182,13,6.615384615384615
1169,0375759778,14,6.571428571428571
1170,0060168013,24,8.5
1171,0553582909,12,7.25
1172,0671888587,36,7.555555555555555
1173,0553582747,72,8.0
1174,0060914068,4,8.25
1175,0380715899,7,8.285714285714286
1176,0671623249,24,8.458333333333334
1177,0679865691,4,7.0
1178,0676973655,22,6.2272727272727275
1179,1853260053,9,8.666666666666666
1180,0060938412,9,6.333333333333333
1181,0394895894,13,8.0
1182,0375410538,11,7.2727272727272725
1183,087113375X,7,7.142857142857143
1184,0340767936,6,6.833333333333333
1185,8445071408,13,8.076923076923077
1186,8445071769,7,8.571428571428571
1187,8445071777,7,9.285714285714286
1188,0671867156,55,8.127272727272727
1189,0312261594,14,6.571428571428571
1190,0316748641,6,7.0
1191,0446677450,42,8.166666666666666
1192,0553347594,4,7.75
1193,0671864769,6,6.666666666666667
1194,0312953453,4,7.0
1195,0446608653,20,7.9
1196,0446612618,10,6.8
1197,0451208080,16,7.25
1198,0553584383,24,7.125
1199,0812575954,4,6.25
1200,0679429220,107,7.794392523364486
1201,0316735736,16,7.9375
1202,0061099325,22,7.545454545454546
1203,0446601640,18,6.944444444444445
1204,0451410319,17,7.647058823529412
1205,9722113747,4,7.75
1206,9726081378,4,8.5
1207,0140252800,5,7.6
1208,0060801263,7,9.285714285714286
1209,0446527165,33,7.515151515151516
1210,0671461494,18,8.277777777777779
1211,0385337639,27,8.296296296296296
1212,039575514X,14,8.5
1213,0451206673,23,7.869565217391305
1214,0007123817,6,9.166666666666666
1215,0486284735,17,8.764705882352942
1216,0553278223,30,8.6
1217,3257208626,8,7.875
1218,3257233051,12,8.083333333333334
1219,3453212150,5,7.8
1220,3492045642,9,6.555555555555555
1221,3498020862,5,4.8
1222,3596292646,5,5.6
1223,0060915544,117,8.521367521367521
1224,0375400117,46,8.5
1225,0385316895,6,8.333333333333334
1226,0385720106,111,7.0
1227,0425163407,72,7.791666666666667
1228,0446364800,41,7.7560975609756095
1229,0446606383,29,7.310344827586207
1230,0553580388,18,7.611111111111111
1231,0786863986,13,6.230769230769231
1232,0060987103,156,7.871794871794871
1233,0151008116,94,8.138297872340425
1234,0525947647,65,8.615384615384615
1235,0804111359,67,7.462686567164179
1236,0060934700,17,8.352941176470589
1237,0060976977,7,7.857142857142857
1238,0064471047,42,8.714285714285714
1239,0066238501,18,9.444444444444445
1240,0373226063,5,7.4
1241,0373226144,9,7.0
1242,0373834446,5,8.0
1243,0373834489,5,8.8
1244,037582345X,8,9.0
1245,0380730448,13,8.153846153846153
1246,0380789035,151,8.013245033112582
1247,0380817845,5,8.4
1248,0380973634,9,8.777777777777779
1249,0380973650,26,8.26923076923077
1250,0380977281,6,8.5
1251,038097827X,5,8.6
1252,0439064864,126,8.920634920634921
1253,0439136350,141,9.035460992907801
1254,0439139597,137,9.262773722627736
1255,0451167317,68,7.632352941176471
1256,0451406176,6,7.0
1257,0451409256,17,7.882352941176471
1258,0451524934,101,8.772277227722773
1259,0451526341,92,8.369565217391305
1260,0553280325,10,8.4
1261,0590353403,119,8.983193277310924
1262,0618002227,43,9.093023255813954
1263,0679879242,28,8.428571428571429
1264,1563895730,8,9.25
1265,156971620X,4,8.5
1266,1931081727,5,7.8
1267,0440235502,31,8.741935483870968
1268,1573225487,12,7.333333333333333
1269,1853260673,4,7.75
1270,0060977477,18,8.166666666666666
1271,0972044205,7,8.571428571428571
1272,0312963009,19,6.7894736842105265
1273,0380728729,8,8.0
1274,0812541642,9,7.0
1275,0671440276,7,7.428571428571429
1276,0684193957,9,7.777777777777778
1277,0380730138,89,6.685393258426966
1278,014062032X,7,8.142857142857142
1279,1573228737,19,7.842105263157895
1280,9681500555,6,7.666666666666667
1281,0452283914,14,8.714285714285714
1282,0380728273,10,7.7
1283,8433914545,10,8.6
1284,0446606197,4,7.5
1285,0380815923,22,7.2727272727272725
1286,0385416342,11,8.181818181818182
1287,0517577402,13,7.384615384615385
1288,0743411269,26,7.5
1289,0451527747,10,8.8
1290,0812504208,4,9.25
1291,0060973897,14,8.071428571428571
1292,006101351X,118,7.38135593220339
1293,0449002632,31,8.161290322580646
1294,0449213773,6,6.5
1295,0452279690,7,7.428571428571429
1296,1573225126,22,7.0
1297,1878424319,62,7.5
1298,0312283784,9,8.222222222222221
1299,0553582682,7,6.428571428571429
1300,0553210092,39,7.564102564102564
1301,0553258524,17,8.235294117647058
1302,0425156842,8,7.75
1303,0805063897,134,8.253731343283581
1304,0679777431,6,8.333333333333334
1305,0553285343,15,6.6
1306,0842329129,155,7.716129032258064
1307,0743424425,26,8.26923076923077
1308,0446610178,25,6.48
1309,0385337132,6,8.0
1310,0440235057,10,6.7
1311,0060925000,7,9.142857142857142
1312,0060932759,52,7.480769230769231
1313,0061000280,12,6.916666666666667
1314,039914739X,30,5.666666666666667
1315,0486281965,7,7.285714285714286
1316,081296666X,9,6.222222222222222
1317,0312278586,226,7.54424778761062
1318,8807170698,9,9.11111111111111
1319,8845229041,5,5.6
1320,9770390107900,12,7.25
1321,0312288115,20,5.25
1322,0515118656,27,7.333333333333333
1323,0451202341,51,7.2745098039215685
1324,0345441133,29,7.551724137931035
1325,0385335407,12,7.416666666666667
1326,0385490992,57,7.421052631578948
1327,0486272664,4,7.0
1328,0451195663,8,6.875
1329,055356451X,56,7.964285714285714
1330,0743412621,19,8.263157894736842
1331,0140179836,38,8.0
1332,0345348656,11,7.7272727272727275
1333,0385496095,26,7.769230769230769
1334,0439099404,8,8.5
1335,0440241006,11,8.727272727272727
1336,0515131679,10,7.3
1337,068484267X,98,8.26530612244898
1338,1558743669,134,8.0
1339,006017143X,15,8.333333333333334
1340,0345313860,143,7.951048951048951
1341,0385306032,11,6.909090909090909
1342,042517736X,24,6.5
1343,0671868713,20,8.05
1344,0679401377,6,7.333333333333333
1345,0805056491,18,7.666666666666667
1346,1562827049,4,8.5
1347,0020427859,11,7.545454545454546
1348,0060558865,10,8.1
1349,0140230165,22,7.909090909090909
1350,0345369068,9,8.11111111111111
1351,0425168948,4,8.25
1352,0451184718,22,7.7272727272727275
1353,0553297341,4,7.5
1354,0553571842,6,8.333333333333334
1355,055357695X,22,7.590909090909091
1356,0553580523,4,7.0
1357,0553583441,29,7.482758620689655
1358,0553583468,36,7.472222222222222
1359,0590021117,5,7.6
1360,0679893105,17,8.882352941176471
1361,0689710879,16,8.4375
1362,0689710887,13,8.692307692307692
1363,0689710895,10,8.6
1364,0689711522,12,9.333333333333334
1365,0743260244,16,8.8125
1366,0767912918,7,8.142857142857142
1367,0812533534,10,8.1
1368,0821772953,17,7.352941176470588
1369,1557733856,4,8.25
1370,0385335679,11,8.363636363636363
1371,0671525832,15,7.666666666666667
1372,0553279572,9,7.333333333333333
1373,0679450432,12,7.833333333333333
1374,0821775863,12,6.333333333333333
1375,0446364193,116,8.03448275862069
1376,0061042943,15,7.533333333333333
1377,0399144463,90,7.155555555555556
1378,0618231617,10,7.4
1379,0743444167,5,7.4
1380,0140185216,33,7.454545454545454
1381,0425174484,15,8.066666666666666
1382,0486272745,5,7.0
1383,0684717255,6,7.666666666666667
1384,0062507249,7,7.571428571428571
1385,0060083298,11,8.0
1386,0140293248,165,6.909090909090909
1387,0446610399,89,7.415730337078652
1388,1576737357,4,7.75
1389,0743213831,10,7.8
1390,0020867409,4,7.25
1391,0062517856,6,7.166666666666667
1392,015600710X,26,8.153846153846153
1393,0316735027,20,8.1
1394,193156146X,25,9.12
1395,0449245691,5,7.8
1396,2253004022,4,7.0
1397,2253007102,7,9.285714285714286
1398,2266084372,10,8.3
1399,3423105410,18,7.444444444444445
1400,3492207006,5,9.0
1401,3442724686,10,7.3
1402,3596144434,6,6.0
1403,0060191929,8,7.25
1404,0140107649,5,8.6
1405,0151001006,14,8.285714285714286
1406,0316603287,44,7.068181818181818
1407,0316693006,59,8.508474576271187
1408,0316779423,39,7.538461538461538
1409,0316779490,32,7.71875
1410,0316969443,79,7.594936708860759
1411,0345339711,83,9.120481927710843
1412,0385420161,61,8.278688524590164
1413,0385470819,7,8.285714285714286
1414,0385500769,4,7.5
1415,0385505833,120,7.441666666666666
1416,0394574745,11,8.090909090909092
1417,0399148582,7,7.142857142857143
1418,0425184129,31,7.225806451612903
1419,0446523569,40,8.325
1420,0446525502,40,8.1
1421,0446525537,40,7.575
1422,0446527793,32,7.9375
1423,0446531332,65,7.7846153846153845
1424,0609605925,10,8.1
1425,0609606727,13,8.153846153846153
1426,0671042556,23,8.565217391304348
1427,0679410430,4,9.25
1428,0679419624,4,7.25
1429,0679442790,44,7.2272727272727275
1430,0679603352,4,7.25
1431,067972768X,5,9.2
1432,0679732241,15,7.066666666666666
1433,0679746048,118,7.338983050847458
1434,0684874318,7,7.857142857142857
1435,0688180639,11,6.181818181818182
1436,0743230051,16,7.6875
1437,1558747028,19,7.473684210526316
1438,1558747346,10,7.5
1439,1570717257,8,7.625
1440,0451176812,10,7.5
1441,0718144538,4,6.75
1442,0006510345,5,8.6
1443,0061092606,22,7.7727272727272725
1444,0140366660,8,8.5
1445,0140622063,7,8.714285714285714
1446,0261102214,11,9.0
1447,0349102155,4,7.25
1448,0671894455,50,7.42
1449,0743222229,20,8.3
1450,0749391308,15,7.8
1451,0749396067,18,8.0
1452,0752804510,5,8.2
1453,1853260002,23,8.217391304347826
1454,2253001457,6,7.166666666666667
1455,2253043974,5,7.6
1456,2253049417,8,8.875
1457,2253140872,12,8.75
1458,2253171077,4,6.5
1459,0375501347,16,7.375
1460,0060927240,16,7.4375
1461,0060934719,26,8.115384615384615
1462,0345370740,10,7.3
1463,0345403339,7,8.714285714285714
1464,0380788497,4,8.5
1465,0446300101,6,7.166666666666667
1466,0451456548,6,6.5
1467,0679801146,12,7.833333333333333
1468,0786886463,16,7.25
1469,0786889160,9,8.222222222222221
1470,156341029X,6,9.333333333333334
1471,1563411148,5,9.0
1472,1563899388,8,7.625
1473,038529929X,54,7.0
1474,0345418778,10,8.1
1475,0517201658,5,8.6
1476,039914370X,7,7.857142857142857
1477,0743211383,57,6.964912280701754
1478,0451205421,41,7.487804878048781
1479,0812521331,11,7.2727272727272725
1480,0064405052,15,9.133333333333333
1481,015216250X,17,7.823529411764706
